time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,0.10661367494175669,1.6667664081980627,17.202934229016048,0.2611635684320559,0.019290161458205723,0.0,-0.043866301761169686,2.512974926449462,4.540653315786047,0.21035995075864333,0.00773495427411291,0.0,456.08597536949947,456.1683224060679,457.8070578792921,458.7164891092727
2.700000000000002,0.10363638884650879,1.822114447199711,17.47490567764444,0.2737361613440541,0.020241644753515864,0.0,-0.05543818692519054,2.6662703066562705,4.524610821653189,0.20786065300212356,0.028507787455435786,0.0,429.07913119973995,430.83924412523896,430.78001419358736,430.61335866533557
2.760000000000002,0.09992679792995451,1.9870967478907822,17.746670784182957,0.2865498521702827,0.022104006889017036,0.0,-0.06837274475997072,2.8341218983715226,4.533611412518053,0.22302790886577126,0.035673734750528874,0.0,439.2496422984574,439.84393741350044,439.3106639627107,440.61187214402247
2.820000000000002,0.09540456199849806,2.1623790412822963,18.01893565166843,0.2995090136072207,0.024191394308645364,0.0,-0.08255513151776855,3.0096340752888873,4.541216555609335,0.19572175180995485,0.03296096865772823,0.0,441.0573404357458,440.8337248230378,441.5974461943984,439.38465981635255
2.880000000000002,0.0899439955999367,2.34899976240901,18.29349946454012,0.31133898603197796,0.026022522993290664,0.0,-0.09964162622753812,3.2119376066152157,4.609934370813622,0.19990467329889425,0.025123531108230266,0.0,462.39106041523723,461.77339692438443,461.7899359422562,462.1561747999762
2.940000000000002,0.08339186631725155,2.5483353228524446,18.573215362080155,0.32362652636924594,0.027305256964308633,0.0,-0.11889041502412041,3.433477044832879,4.71270175971387,0.21310124368208175,0.012579002144756837,0.0,475.63193447019387,474.67005742772085,474.02515312916154,475.0763638842795
3.000000000000002,0.07569317044782785,2.760817835508775,18.857869105789913,0.336684359848773,0.027870799946352776,0.0,-0.13778003377548148,3.650202956104978,4.774657210058547,0.2254112626341508,0.002225801513088627,0.0,465.2052545846853,464.3936132440508,463.99586277047825,465.0058042674814
3.0600000000000023,0.06696276675156963,2.985222183231127,19.14240782956507,0.3503489824603374,0.027919545054214012,0.0,-0.1532373859017259,3.8308725396055814,4.709511699243764,0.2320344765572072,-0.0021760583591747453,0.0,424.6349751806007,424.2571058041667,424.5125206160918,425.1346462894219
3.1200000000000023,0.05729968000181081,3.2207297331382887,19.423144118536474,0.36430941799457717,0.02777717548909564,0.0,-0.16884903566962525,4.0203141616264855,4.647833830101139,0.23392067849457834,-0.002769322080598448,0.0,427.2851118736258,427.23457097677107,426.5866384834331,426.80406132958944
3.1800000000000024,0.04658480757909419,3.4693200944113705,19.704043069400505,0.37925770099096123,0.028042091015949566,0.0,-0.1882956119475565,4.267014881173698,4.714097034228918,0.2691695175894021,0.015885237718874973,0.0,469.5973004061328,471.0423202530055,470.4616806516224,473.24002523462417
3.2400000000000024,0.03468884121795287,3.733052452679721,19.98895750839025,0.3956490106055064,0.029349883000254984,0.0,-0.20832735048131276,4.525159573330269,4.781501453256297,0.28019605270655995,0.03156847658835246,0.0,473.80294239800503,475.00736739450167,474.21957686194736,475.13594530968805
3.3000000000000025,0.02169347297973245,4.010834345111596,20.273654936816033,0.41200991985431834,0.031043900269162705,0.0,-0.2249914578765983,4.735288225560168,4.7076642833233375,0.25020340325886087,0.020554097092692007,0.0,430.6927671537588,429.7602151747837,432.0587931607798,429.5986238348204
3.3600000000000025,0.007548939630067266,4.303033829868906,20.557429302811713,0.42719193650788156,0.03195521274513613,0.0,-0.24657301672314957,5.005567111258832,4.749989692410629,0.25815559793366355,0.0014006956992148782,0.0,472.0479013109451,470.56716596367664,471.8386692334655,472.512337845326
3.4200000000000026,-0.007926344315084646,4.6119926637478255,20.844235243956593,0.443414452268061,0.03166253072451486,0.0,-0.26922469465480336,5.293946159756832,4.808471442455066,0.2875629868493404,-0.0219990052213578,0.0,481.0318045356414,479.2562591725421,479.36269669009914,481.6590865038854
3.4800000000000026,-0.024736826869257576,4.93838180095504,21.134067354463618,0.46114497113372543,0.03026500278192401,0.0,-0.29094634023034266,5.586660872454028,4.850772425692936,0.3079142034591831,-0.026012315571362226,0.0,479.4065654048584,479.10144992551113,477.95559259706135,479.5856527798629
3.5400000000000027,-0.04269407873761103,5.28075743678774,21.42251917458697,0.47955330833904775,0.028510425404768114,0.0,-0.30747906370978706,5.826874875367233,4.763252214314213,0.30449718069901804,-0.036645170436853836,0.0,439.27419530600025,438.39105660670674,438.8501238318709,438.66368696707497
3.6000000000000028,-0.06159128320658991,5.637445556346954,21.704934609435895,0.4975181008316172,0.026415006820665,0.0,-0.3222494818841214,6.063679442526236,4.649690085789449,0.2866095489533962,-0.03168624313002418,0.0,431.6851717618735,432.1029716126092,432.5270739256942,431.1113054881893
3.660000000000003,-0.08134055322565516,6.008530773319025,21.98036451975569,0.5143536912775346,0.024431231233645434,0.0,-0.3358985602587626,6.306652591014732,4.5304293318792235,0.26453505334826727,-0.03596852669123967,0.0,431.98772258497013,431.62590815798745,433.0319089612747,431.25206248305267
3.720000000000003,-0.10186588300762554,6.394167082701898,22.248140346321755,0.5303290207103695,0.022004392257831462,0.0,-0.34810011184975254,6.54860352751739,4.394676413422852,0.2694846678958594,-0.0513817992766213,0.0,427.75917964002645,426.4432350050408,428.5119570989993,429.0068831080852
3.780000000000003,-0.12310846974439471,6.795085804289026,22.508670904649236,0.5463265739507799,0.01880646844390821,0.0,-0.35971918117986224,6.81598307726581,4.288619201906849,0.26020483373932374,-0.057436542220553666,0.0,441.0945458407542,440.59219886820216,441.6564729225917,440.9623929359813
3.840000000000003,-0.14500019498126926,7.2123932402660635,22.76299290397947,0.561475024506918,0.015024417734606388,0.0,-0.36969746886144866,7.09477786577682,4.187655157811583,0.22888082888365463,-0.07761664189779494,0.0,446.2469253167334,444.59307643397887,447.0371038721856,444.5391930049786
3.900000000000003,-0.16744843039251617,7.647519935933577,23.012617921851188,0.5759178353053196,0.010559180071978425,0.0,-0.37814882451077797,7.409711077326511,4.131723654563591,0.2575098862854211,-0.06869524717554744,0.0,465.51065494335535,466.20435276315254,462.4993404951403,464.8034292551437
3.960000000000003,-0.1902966624208644,8.100242118804585,23.256505101388605,0.5911924914689122,0.006436324011147576,0.0,-0.3831347151741174,7.681462800949442,3.996859774890682,0.2479681845844136,-0.06875231622144613,0.0,438.118586231955,438.1101998153348,440.54675768922607,439.82255228363476
4.020000000000002,-0.21338008415244933,8.569484479741707,23.49229908028959,0.6064534908335633,0.0022269826075813626,0.0,-0.38598555077606433,7.96029637033025,3.8619044140408514,0.2647440634813469,-0.07311984486590885,0.0,441.7893869143682,441.4252154969921,441.00864851596987,442.4574876184693
4.080000000000001,-0.23656727287445828,9.055338803968546,23.71950990734358,0.6227514152174987,6.281466500772282,0.0,-0.38660896368331865,8.235220358304176,3.7107462929223467,0.28269496854378245,-0.05407781386097528,0.0,437.4889668957449,439.06870940281544,437.2895552965341,438.8579148475834
4.14,-0.25972434247254766,9.560435131701661,23.94112940565643,0.6397874006509126,6.278252822980047,0.0,-0.38498586213297054,8.601374414120588,3.6743711883730534,0.28629545817333923,-0.05254814796808477,0.0,484.170281213158,484.28375437903117,484.14869564048774,484.49401113196797
4.199999999999998,-0.282732055876304,10.086603847532334,24.15891667667862,0.6568123423458863,6.27561948014689,0.0,-0.3816969659321221,8.937661503245398,3.5833615479616356,0.27811127621768766,-0.030592446630827514,0.0,468.3320652968855,470.03611663294174,470.2384331597191,469.68060348898655
4.259999999999997,-0.3055156231453967,10.631930774903502,24.36954902214924,0.6739812714516953,6.274380980867301,0.0,-0.3776484858847039,9.24003029707161,3.4362979398368636,0.2986686110273498,-0.005845313347004069,0.0,451.8816915721149,453.8728384339068,451.4935518591381,453.2303612181948
4.319999999999996,-0.3280368035937347,11.195860337778383,24.57160476651612,0.6915628181446944,6.274547826178452,0.0,-0.37306488432350393,9.557657069780596,3.2972298717551047,0.2783254454866896,0.016041752363874867,0.0,459.045466416211,460.77959411855636,460.3093024093475,458.77971760582335
4.379999999999995,-0.350301347762454,11.778084267993103,24.764074101715128,0.7089428439993393,6.275454193691612,0.0,-0.36916295804487237,9.84984259257039,3.11711181140128,0.305946931072817,0.013166035566199235,0.0,448.5789425439406,448.3451654985552,445.3831728663561,447.7207555591486
4.439999999999993,-0.3723325658884734,12.379038747794137,24.946843649712335,0.7273824560576339,6.275789827470083,0.0,-0.3652743660847536,10.181812381545274,2.9733280530104715,0.30994638358400234,-0.01727187598469039,0.0,466.912896864523,464.5312784697469,466.36640012933253,466.7701828490821
4.499999999999992,-0.39410678609218575,13.002345825383271,25.123362610196597,0.7454217781876036,6.276085630507698,0.0,-0.3605348664522757,10.594437314652282,2.9078089396405042,0.2661975346270729,0.030398026562765575,0.0,500.6854595242563,504.1428724217584,502.87075258521367,499.76879885213293
4.559999999999991,-0.41565093370499573,13.646567332671784,25.29142551736169,0.7609317225205832,6.277697909741967,0.0,-0.35772721465745916,10.879399914086685,2.693162825540647,0.23507663532958448,0.01867348143534675,0.0,449.79428931700295,448.84351860375523,449.02577799325996,446.5583946664196
4.6199999999999894,-0.43704849513356014,14.30777944125605,25.446338216498816,0.7748161162470764,6.278571145582989,0.0,-0.35559690717242126,11.16067668726682,2.469671456957149,0.22283332003230696,0.004684312242649592,0.0,449.3613637260184,448.22533135678856,447.1421578197994,446.1960653212028
4.679999999999988,-0.45833126250485473,14.98542057488584,25.587278695933996,0.7879937983582135,6.278806664449382,0.0,-0.3538484730333186,11.427038869145273,2.227638482015239,0.21230722478622027,0.0023622977757749722,0.0,442.5850109296427,442.3936975281426,442.13103497969087,441.3105375831235
4.739999999999987,-0.4795053003183265,15.680167831962882,25.71474210310432,0.8004601613013476,6.2791169645980744,0.0,-0.35197443060252775,11.730546122173928,2.0201004959721574,0.19668927080427187,0.010269631163221457,0.0,459.47386585402467,460.10050921318157,459.8678165193687,458.66921847532734
4.799999999999986,-0.5005873435980283,16.39045384764037,25.827102799591618,0.8129100254634354,6.279457936049386,0.0,-0.3507870615433064,11.945520941699623,1.7251427674072173,0.22321871376669095,-0.00558624262883402,0.0,422.6362928009965,421.2667261662758,421.2568085236417,423.5896188581968
4.859999999999984,-0.5215688563746823,17.119613606358065,25.92738708605511,0.826413116131711,6.278780522211147,0.0,-0.3485643488828699,12.35827326572193,1.6153921055354057,0.22847976714931076,-0.0262596731012698,0.0,506.14341578025164,504.6529053460377,504.98937936153123,505.4124128862827
4.919999999999983,-0.5424335327647859,17.86839337525488,26.016199013663716,0.8397650027089387,6.2769948680096235,0.0,-0.34683436028627046,12.600626971732188,1.3444314248058424,0.2067142872373441,-0.0378890120692442,0.0,441.41745061672106,440.45594950287835,440.94382569543245,439.1903362639367
4.979999999999982,-0.5631722029855875,18.63181816660112,26.088821368522463,0.8521873122329433,6.275275387269318,0.0,-0.344349184127695,12.846326151743474,1.0758055093947372,0.2076780344520838,-0.014685442192372496,0.0,443.199861160951,445.10348273530536,442.31919831529217,442.44095556855603
5.0399999999999805,-0.583704522619685,19.413731465777573,26.148582457266237,0.8651243736515584,6.274290408417173,0.0,-0.3400062397343802,13.215902916929497,0.9144355269384725,0.2280230665526384,-0.020124410849384638,0.0,495.0762622278645,494.67585692355266,492.9575353599365,494.4996138685885
